ID| Author| Title| Language| Wordcount| Unique Wordcount| Sentences| MLS| Path
10659|Blackwood, Algernon, 1869-1951|Three More John Silence Stories|en|0|0|0|0.0|files/10659/10659.zip
1066|Freeman, E. A., 1823-1892|William the Conqueror|en|0|0|0|0.0|dirs/etext97/wlmcn10.zip
10660|Cary, Henry Francis, 1772-1844|Lives of the English Poets From Johnson to Kirke White, Designed as a Continuation of Johnson's Lives|en|0|0|0|0.0|files/10660/10660.zip
10661|Epictetus, circa 55-135 AD|A Selection from the Discourses of Epictetus with the Encheiridion|en|0|0|0|0.0|files/10661/10661.zip
10662|Hodgson, William Hope, 1877-1918|The Night Land|en|0|0|0|0.0|files/10662/10662.zip
10663|Various|Punch, or the London Charivari, Volume 153, September 26, 1917|en|0|0|0|0.0|files/10663/10663.zip
10664|Multatuli, 1820-1887|Specialiteiten|nl|0|0|0|0.0|files/10664/10664.zip
10665|Lenclos, Ninon de, 1620-1705|Life, Letters, and Epicurean Philosophy of Ninon de L'Enclos The Celebrated Beauty of the Seventeenth Century|en|0|0|0|0.0|files/10665/10665.zip
10666|Various|The Public vs. M. Gustave Flaubert|en|0|0|0|0.0|files/10666/10666.zip
10667|Wren, Percival Christopher, 1885-1941|Snake and Sword A Novel|en|0|0|0|0.0|files/10667/10667.zip
10668|The War and Democracy|The War and Democracy|en|0|0|0|0.0|files/10668/10668.zip
10669|Kingsley, Charles, 1819-1875|At Last|en|0|0|0|0.0|files/10669/10669.zip
1067|Grant, Ulysses S. (Ulysses Simpson), 1822-1885|Personal Memoirs of U. S. Grant ‚?? Volume 1|en|0|0|0|0.0|dirs/1/0/6/1067/1067.zip
10670|Vizetelly, Ernest Alfred, 1853-1922|With Zola in England|en|0|0|0|0.0|files/10670/10670.zip
10671|Darwin, Erasmus, 1731-1802|The Botanic Garden. Part II. Containing the Loves of the Plants. a Poem. With Philosophical Notes.|en|0|0|0|0.0|files/10671/10671.zip
10672|Caxton, William, 1422-1491|Game and Playe of the Chesse A Verbatim Reprint of the First Edition, 1474|en|0|0|0|0.0|files/10672/10672.zip
10673|Hakluyt, Richard, 1552-1616|The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation ‚?? Volume 09 Asia, Part II|en|0|0|0|0.0|files/10673/10673.zip
10674|Kitson, Harry D.|How to Use Your Mind A Psychology of Study: Being a Manual for the Use of Students and Teachers in the Administration of Supervised Study|en|0|0|0|0.0|files/10674/10674.zip
10675|Gardiner, A. G. (Alfred George), 1865-1946|Pebbles on the shore [by] Alpha of the plough|en|0|0|0|0.0|files/10675/10675.zip
10676|Rizal, Jos√©, 1861-1896|The Reign of Greed|en|0|0|0|0.0|files/10676/10676.zip
10677|Harris, Thaddeus Mason|Biographical Memorials of James Oglethorpe|en|0|0|0|0.0|files/10677/10677.zip
10678|Thiers, Adolphe, 1797-1877|Histoire de la R√©volution fran√ßaise, Tome 4|fr|0|0|0|0.0|files/10678/10678.zip
10679|Van Dyke, Henry, 1852-1933|The Story of the Other Wise Man|en|0|0|0|0.0|files/10679/10679.zip
1068|Grant, Ulysses S. (Ulysses Simpson), 1822-1885|Personal Memoirs of U. S. Grant ‚?? Volume 2|en|0|0|0|0.0|dirs/1/0/6/1068/1068.zip
10680|Loudun, Eug√®ne|La Bretagne. Paysages et R√©cits.|fr|0|0|0|0.0|files/10680/10680.zip
10681|Roget, Peter Mark, 1779-1869|Roget's Thesaurus of English Words and Phrases|en|0|0|0|0.0|files/10681/10681.zip
10682|Reid, Mayne, 1818-1883|Les chasseurs de chevelures|fr|0|0|0|0.0|files/10682/10682.zip
10683|Wilberforce, William, 1759-1833|Lettre √† l'Empereur Alexandre sur la traite des noirs|fr|0|0|0|0.0|files/10683/10683.zip
10684|Bury, J. B. (John Bagnell), 1861-1927|A History of Freedom of Thought|en|0|0|0|0.0|files/10684/10684.zip
10685|Jacob, P. L., 1806-1884|Curiosit√©s Infernales|fr|0|0|0|0.0|files/10685/10685.zip
10686|Bang, Herman, 1857-1912|Tine|da|0|0|0|0.0|files/10686/10686.zip
10687|Daudet, Alphonse, 1840-1897|Tartarin de Tarascon|fr|0|0|0|0.0|files/10687/10687.zip
10688|Frey, Hildegard G. (Hildegard Gertrude), 1891-1957|The Camp Fire Girls at Camp Keewaydin Or, Paddles Down|en|0|0|0|0.0|files/10688/10688.zip
10689|Imbert de Saint-Amand, Arthur L√©on, baron, 1834-1900|La Cour de Louis XIV|fr|0|0|0|0.0|files/10689/10689.zip
1069|Zola, √?mile, 1840-1902|Four Short Stories By Emile Zola|en|0|0|0|0.0|dirs/1/0/6/1069/1069.zip
10690|Halsey, Harlan Page, 1839?-1898|A Desperate Chance The Wizard Tramp's Revelation, a Thrilling Narrative|en|0|0|0|0.0|files/10690/10690.zip
10691|Kossuth, 1841-1914|Select Speeches of Kossuth|en|0|0|0|0.0|files/10691/10691.zip
10692|Cooke, John Esten, 1830-1886|A Life of Gen. Robert E. Lee|en|0|0|0|0.0|files/10692/10692.zip
10693|Ellenborough, Edward Law, Earl of, 1790-1871|A Political Diary 1828-1830, Volume II|en|0|0|0|0.0|files/10693/10693.zip
10694|Bridge, Cyprian, Admiral Sir, 1839-1924|Sea-Power and Other Studies|en|0|0|0|0.0|files/10694/10694.zip
10695|Various|The Atlantic Monthly, Volume 03, No. 15, January, 1859|en|0|0|0|0.0|files/10695/10695.zip
10696|Curwood, James Oliver, 1879-1927|The Danger Trail|en|0|0|0|0.0|files/10696/10696.zip
10697|Laffon de Lad√©bat, Andr√©-Daniel, 1746-1829|Discours sur la n√©cessit√© et les moyens de d√©truire l'esclavage dans les colonies Lu √† la s√©ance publique de l'Acad√©mie royale des sciences, belles lettres et arts de Bordeaux, le 26 Ao√ªt 1788|fr|0|0|0|0.0|files/10697/10697.zip
10698|Langworthy, John Luther|The Aeroplane Boys on the Wing Aeroplane Chums in the Tropics|en|0|0|0|0.0|files/10698/10698.zip
10699|Various|Character Writings of the 17th Century|en|0|0|0|0.0|files/10699/10699.zip
107|Hardy, Thomas, 1840-1928|Far from the Madding Crowd|en|0|0|0|0.0|dirs/1/0/107/107.zip
10700|Lingard, John, 1771-1851|The History of England from the First Invasion by the Romans to the Accession of King George the Fifth Volume 8|en|0|0|0|0.0|files/10700/10700.zip
10701|Mommsen, Theodor, 1817-1903|The History of Rome, Book I The Period Anterior to the Abolition of the Monarchy|en|0|0|0|0.0|files/10701/10701.zip
10702|Mommsen, Theodor, 1817-1903|The History of Rome, Book II From the Abolition of the Monarchy in Rome to the Union of Italy|en|0|0|0|0.0|files/10702/10702.zip
10703|Mommsen, Theodor, 1817-1903|The History of Rome, Book III From the Union of Italy to the Subjugation of Carthage and the Greek States|en|0|0|0|0.0|files/10703/10703.zip
10704|Mommsen, Theodor, 1817-1903|The History of Rome, Book IV The Revolution|en|0|0|0|0.0|files/10704/10704.zip
10705|Mommsen, Theodor, 1817-1903|The History of Rome, Book V The Establishment of the Military Monarchy|en|0|0|0|0.0|files/10705/10705.zip
10706|Mommsen, Theodor, 1817-1903|The History of Rome (Volumes 1-5)|en|0|0|0|0.0|files/10706/10706.zip
10707|Locke, William John, 1863-1930|A Christmas Mystery The Story of Three Wise Men|en|0|0|0|0.0|files/10707/10707.zip
10708|De Quincey, Thomas, 1785-1859|Miscellaneous Essays|en|0|0|0|0.0|files/10708/10708.zip
10709|Shiel, M. P. (Matthew Phipps), 1865-1947|Prince Zaleski|en|0|0|0|0.0|files/10709/10709.zip
10710|Hobson, John A., 1858-1940|Problems of Poverty|en|0|0|0|0.0|files/10710/10710.zip
10711|Various|Punch, or the London Charivari, Volume 153, October 3, 1917|en|0|0|0|0.0|files/10711/10711.zip
10712|Melville, Herman, 1819-1891|White Jacket or, the World on a Man-of-War|en|0|0|0|0.0|files/10712/10712.zip
10713|Bullitt, William C. (William Christian), 1891-1967|The Bullitt Mission to Russia|en|0|0|0|0.0|files/10713/10713.zip
10714|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; The Art of Literature|en|0|0|0|0.0|files/10714/10714.zip
10715|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; Counsels and Maxims|en|0|0|0|0.0|files/10715/10715.zip
10716|Abercrombie, Lascelles, 1881-1938|The Epic An Essay|en|0|0|0|0.0|files/10716/10716.zip
10717|Pindar, 518? BC-438? BC|The Extant Odes of Pindar|en|0|0|0|0.0|files/10717/10717.zip
10718|Le Queux, William, 1864-1927|The House of Whispers|en|0|0|0|0.0|files/10718/10718.zip
10719|Various|The Mirror of Literature, Amusement, and Instruction Volume 12, No. 345, December 6, 1828|en|0|0|0|0.0|files/10719/10719.zip
10720|Zola, √?mile, 1840-1902|Doctor Pascal|en|0|0|0|0.0|files/10720/10720.zip
10721|Various|Punch, or the London Charivari, Volume 153, October 10, 1917|en|0|0|0|0.0|files/10721/10721.zip
10722|Ostrovsky, Aleksandr Nicolaevich, 1823-1886|Plays|en|0|0|0|0.0|files/10722/10722.zip
10723|Stowe, Harriet Beecher, 1811-1896|Betty's Bright Idea; Deacon Pitkin's Farm; and the First Christmas of New England|en|0|0|0|0.0|files/10723/10723.zip
10724|Alger, Horatio, 1832-1899|The Store Boy|en|0|0|0|0.0|files/10724/10724.zip
10725|Chaplin, Ralph, 1887-1961|The Centralia Conspiracy|en|0|0|0|0.0|files/10725/10725.zip
10726|Newell, Jane H.|Outlines of Lessons in Botany, Part I; from Seed to Leaf|en|0|0|0|0.0|files/10726/10726.zip
10727|Barrett, Frank|A Set of Rogues|en|0|0|0|0.0|files/10727/10727.zip
10728|Walton, O. F., Mrs, 1849-1939|Christie, the King's Servant|en|0|0|0|0.0|files/10728/10728.zip
10729|Alger, Horatio, 1832-1899|Jack's Ward|en|0|0|0|0.0|files/10729/10729.zip
10730|Various|The Mirror of Literature, Amusement, and Instruction Volume 12, No. 344 (Supplementary Issue)|en|0|0|0|0.0|files/10730/10730.zip
10731|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; the Art of Controversy|en|0|0|0|0.0|files/10731/10731.zip
10732|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; Studies in Pessimism|en|0|0|0|0.0|files/10732/10732.zip
10733|McCleary, James T.|Studies in Civics|en|0|0|0|0.0|files/10733/10733.zip
10734|Various|A Collection of Old English Plays, Volume 3|en|0|0|0|0.0|files/10734/10734.zip
10735|Fox, John, 1863-1919|Christmas Eve on Lonesome and Other Stories|en|0|0|0|0.0|files/10735/10735.zip
10736|London, Jack, 1876-1916|Children of the Frost|en|0|0|0|0.0|files/10736/10736.zip
10737|Merrill, Rufus|Book about Animals|en|0|0|0|0.0|files/10737/10737.zip
10738|Draycott, Gladys M.|Mahomet Founder of Islam|en|0|0|0|0.0|files/10738/10738.zip
10739|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; On Human Nature|en|0|0|0|0.0|files/10739/10739.zip
1074|London, Jack, 1876-1916|The Sea Wolf|en|0|0|0|0.0|dirs/etext97/cwolf10.zip
10740|Allen, James, 1864-1912|The Way of Peace|en|0|0|0|0.0|files/10740/10740.zip
10741|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer: the Wisdom of Life|en|0|0|0|0.0|files/10741/10741.zip
10742|Spafford, Oliver|The Picture Alphabet|en|0|0|0|0.0|files/10742/10742.zip
10743|Falkner, John Meade, 1858-1932|Moonfleet|en|0|0|0|0.0|files/10743/10743.zip
10744|Phelps, Elizabeth Stuart, 1844-1911|Men, Women, and Ghosts|en|0|0|0|0.0|files/10744/10744.zip
10745|Pyle, Howard, 1853-1911|The Story of the Champions of the Round Table|en|0|0|0|0.0|files/10745/10745.zip
10746|Maupassant, Guy de, 1850-1893|Boule de Suif|fr|0|0|0|0.0|files/10746/10746.zip
10747|Rostand, Edmond, 1868-1918|Chantecler Play in Four Acts|en|0|0|0|0.0|files/10747/10747.zip
10748|Various|The World's Greatest Books ‚?? Volume 03 ‚?? Fiction|en|0|0|0|0.0|files/10748/10748.zip
10749|Unknown|The Circus Procession|en|0|0|0|0.0|files/10749/10749.zip
1075|London, Jack, 1876-1916|The Strength of the Strong|en|0|0|0|0.0|dirs/etext97/sstrg10.zip
10750|Sheard, Virna, 1865?-1943|The Miracle and Other Poems|en|0|0|0|0.0|files/10750/10750.zip
10751|Lomax, E. L.|Oregon, Washington and Alaska; Sights and Scenes for the Tourist|en|0|0|0|0.0|files/10751/10751.zip
10752|Stojan, Harry|–?–∏—?–ª–∏—?–µ –≤ –≥–ª–∞–≤–∏—?–µ|bg|0|0|0|0.0|files/10752/10752.zip
10753|Rushkoff, Douglas|Open Source Democracy|en|0|0|0|0.0|files/10753/10753.zip
10754|Unknown|Little Sarah|en|0|0|0|0.0|files/10754/10754.zip
10755|Mason, A. E. W. (Alfred Edward Woodley), 1865-1948|The Broken Road|en|0|0|0|0.0|files/10755/10755.zip
10756|Jackson, Helen Hunt, 1830-1885|Between Whiles|en|0|0|0|0.0|files/10756/10756.zip
10757|McGuinn, Roger|Pretty Saro|en|0|0|0|0.0|files/10757/10757.zip
10758|McGuinn, Roger|Star-Spangled Banner|en|0|0|0|0.0|files/10758/10758.zip
10759|McGuinn, Roger|Tarrytown|en|0|0|0|0.0|files/10759/10759.zip
1076|Bramah, Ernest, 1869?-1942|The Wallet of Kai Lung|en|0|0|0|0.0|dirs/etext97/wklng10.zip
10760|Torrey, Bradford|A Florida Sketch-Book|en|0|0|0|0.0|files/10760/10760.zip
10761|Stevenson, Robert Louis, 1850-1894|Essays of Robert Louis Stevenson|en|0|0|0|0.0|files/10761/10761.zip
10762|Eliot, George, 1819-1880|Impressions of Theophrastus Such|en|0|0|0|0.0|files/10762/10762.zip
10763|It Can Be Done|It Can Be Done Poems of Inspiration|en|0|0|0|0.0|files/10763/10763.zip
10764|Champollion le Jeune|Lettres √©crites d'√?gypte et de Nubie en 1828 et 1829|fr|0|0|0|0.0|files/10764/10764.zip
10765|Brayman, James O.|Thrilling Adventures by Land and Sea|en|0|0|0|0.0|files/10765/10765.zip
10766|Anonymous|Enquire Within Upon Everything The Great Victorian Domestic Standby|en|0|0|0|0.0|files/10766/10766.zip
10767|Barrie, J. M. (James Matthew), 1860-1937|Courage|en|0|0|0|0.0|files/10767/10767.zip
10768|Maspero, Gaston Camille Charles, 1846-1916|L'√©gyptologie|fr|0|0|0|0.0|files/10768/10768.zip
10769|Lucas, E. V. (Edward Verrall), 1868-1938|A Wanderer in Florence|en|0|0|0|0.0|files/10769/10769.zip
1077|Bramah, Ernest, 1869?-1942|The Mirror of Kong Ho|en|0|0|0|0.0|files/1077/1077.zip
10770|Jagor, Fedor, 1816-1900|The Former Philippines thru Foreign Eyes|en|0|0|0|0.0|files/10770/10770.zip
10771|Miller, John Maurice|Philippine Folklore Stories|en|0|0|0|0.0|files/10771/10771.zip
10772|Bingham, Hiram, 1875-1956|Inca Land Explorations in the Highlands of Peru|en|0|0|0|0.0|files/10772/10772.zip
10773|Willson, Thomas E.|Ancient and Modern Physics|en|0|0|0|0.0|files/10773/10773.zip
10774|Achard, Am√©d√©e, 1814-1875|R√©cits d'un soldat Une Arm√©e Prisonni√®re; Une Campagne Devant Paris|fr|0|0|0|0.0|files/10774/10774.zip
10775|Maupassant, Guy de, 1850-1893|Le Horla and Others|fr|0|0|0|0.0|files/10775/10775.zip
10776|Appleton, Victor [pseud.]|The Moving Picture Boys at Panama Stirring Adventures Along the Great Canal|en|0|0|0|0.0|files/10776/10776.zip
10777|LeFeuvre, Amy|Probable Sons|en|0|0|0|0.0|files/10777/10777.zip
10778|Jenkins, Sara D.|The Prose Marmion A Tale of the Scottish Border|en|0|0|0|0.0|files/10778/10778.zip
10779|Unknown|Happy Little Edward And His Pleasant Ride and Rambles in the Country.|en|0|0|0|0.0|files/10779/10779.zip
1078|Altsheler, Joseph A. (Joseph Alexander), 1862-1919|The Scouts of the Valley|en|0|0|0|0.0|files/1078/1078.zip
10780|Litchfield, Grace Denio|Only an Incident|en|0|0|0|0.0|files/10780/10780.zip
10781|Jacobs, W. W., 1863-1943|Deserted Sailor's Knots, Part 1.|en|0|0|0|0.0|files/10781/10781.zip
10782|Jacobs, W. W., 1863-1943|Homeward Bound Sailor's Knots, Part 2.|en|0|0|0|0.0|files/10782/10782.zip
10783|Jacobs, W. W., 1863-1943|Self-Help Sailor's Knots, Part 4.|en|0|0|0|0.0|files/10783/10783.zip
10784|Jacobs, W. W., 1863-1943|Sentence Deferred Sailor's Knots, Part 4.|en|0|0|0|0.0|files/10784/10784.zip
10785|Jacobs, W. W., 1863-1943|Matrimonial Openings Sailor's Knots, Part 5.|en|0|0|0|0.0|files/10785/10785.zip
10786|Jacobs, W. W., 1863-1943|Odd Man Out Sailor's Knots, Part 6.|en|0|0|0|0.0|files/10786/10786.zip
10787|Jacobs, W. W., 1863-1943|The Toll-House Sailor's Knots, Part 7.|en|0|0|0|0.0|files/10787/10787.zip
10788|Jacobs, W. W., 1863-1943|Peter's Pence Sailor's Knots, Part 8.|en|0|0|0|0.0|files/10788/10788.zip
10789|Jacobs, W. W., 1863-1943|The Head of the Family Sailor's Knots, Part 9.|en|0|0|0|0.0|files/10789/10789.zip
1079|Sterne, Laurence, 1713-1768|The Life and Opinions of Tristram Shandy, Gentleman|en|0|0|0|0.0|dirs/etext97/shndy10.zip
10790|Jacobs, W. W., 1863-1943|Prize Money Sailor's Knots, Part 10.|en|0|0|0|0.0|files/10790/10790.zip
10791|Jacobs, W. W., 1863-1943|Double Dealing Sailor's Knots, Part 11.|en|0|0|0|0.0|files/10791/10791.zip
10792|Jacobs, W. W., 1863-1943|Keeping Up Appearances Sailor's Knots, Part 12.|en|0|0|0|0.0|files/10792/10792.zip
10793|Jacobs, W. W., 1863-1943|Sailor's Knots (Entire Collection)|en|0|0|0|0.0|files/10793/10793.zip
10794|Eastman, Mary H. (Mary Henderson), 1818-1887|Dahcotah Life and Legends of the Sioux Around Fort Snelling|en|0|0|0|0.0|files/10794/10794.zip
10795|Home, Gordon, 1878-1969|Yorkshire‚??Coast &amp; Moorland Scenes|en|0|0|0|0.0|files/10795/10795.zip
10796|Bolles, John R.|The Story of the Two Bulls|en|0|0|0|0.0|files/10796/10796.zip
10797|Wharton, Philip, 1834-1860|The Wits and Beaux of Society Volume 2|en|0|0|0|0.0|files/10797/10797.zip
10798|Cobb, Irvin S. (Irvin Shrewsbury), 1876-1944|Paths of Glory Impressions of War Written at and Near the Front|en|0|0|0|0.0|files/10798/10798.zip
10799|Richardson, Samuel, 1689-1761|Clarissa Harlowe; or the history of a young lady ‚?? Volume 5|en|0|0|0|0.0|files/10799/10799.zip
108|Doyle, Arthur Conan, Sir, 1859-1930|The Return of Sherlock Holmes|en|0|0|0|0.0|dirs/1/0/108/108.zip
1080|Swift, Jonathan, 1667-1745|A Modest Proposal|en|0|0|0|0.0|files/1080/1080.zip
10800|Burton, Robert, 1577-1640|The Anatomy of Melancholy|en|0|0|0|0.0|files/10800/10800.zip
10801|Coleridge, Samuel Taylor, 1772-1834|Coleridge's Literary Remains, Volume 4.|en|0|0|0|0.0|files/10801/10801.zip
10803|Kerr, Robert, 1755-1813|A General History and Collection of Voyages and Travels ‚?? Volume 02 Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time|en|0|0|0|0.0|files/10803/10803.zip
10804|Haywood, Eliza Fowler, 1693-1756|The Fortunate Foundlings Being the Genuine History of Colonel M‚??‚??Rs, and His Sister, Madam Du P‚??‚??Y, the Issue of the Hon. Ch‚??‚??Es M‚??‚??Rs, Son of the Late Duke of R‚??‚?? L‚??‚??D. Containing Many Wonderful Accidents That Befel Them in Their Travels, and Interspersed with the Characters and Adventures of Several Persons of Condition, In the Most Polite Courts of Europe. the Whole Calculated for the Entertainment and Improvement of the Youth of Both Sexes.|en|0|0|0|0.0|files/10804/10804.zip
10805|Daggett, David, 1764-1851|Count the Cost An Address to the People of Connecticut, On Sundry Political Subjects, and Particularly on the Proposition for a New Constitution|en|0|0|0|0.0|files/10805/10805.zip
10806|Dunsany, Lord (Edward J. M. D. Plunkett), 1878-1957|The Sword of Welleran and Other Stories|en|0|0|0|0.0|files/10806/10806.zip
10807|Yonge, Charles Duke, 1812-1891|The Constitutional History of England from 1760 to 1860|en|0|0|0|0.0|files/10807/10807.zip
10808|Consumers' League of New York, The|Consumers' Cooperative Societies in New York State|en|0|0|0|0.0|files/10808/10808.zip
10809|History, Members of the Oxford Faculty of Modern|Why We Are at War (2nd Edition, revised)|en|0|0|0|0.0|files/10809/10809.zip
1081|Gogol, Nikolai Vasilievich, 1809-1852|Dead Souls|en|0|0|0|0.0|files/1081/1081.zip
10810|Cozzens, Samuel Woodworth, 1834-1878|The Young Trail Hunters Or, the Wild Riders of the Plains. The Veritable Adventures of Hal Hyde and Ned Brown, on Their Journey Across the Great Plains of the South-West|en|0|0|0|0.0|files/10810/10810.zip
10811|Schools, Brothers of the Christian|De La Salle Fifth Reader|en|0|0|0|0.0|files/10811/10811.zip
10812|Le Gallienne, Richard, 1866-1947|The Worshipper of the Image|en|0|0|0|0.0|files/10812/10812.zip
10813|Boyd, Mary Stuart, -1937|A Versailles Christmas-Tide|en|0|0|0|0.0|files/10813/10813.zip
10815|Richardson, James D. (James Daniel), 1843-1914|A Compilation of the Messages and Papers of the Presidents Volume 4, part 1: William Henry Harrison|en|0|0|0|0.0|files/10815/10815.zip
10816|Crowquill, Alfred, 1804-1872|The Giant Hands or, the Reward of Industry|en|0|0|0|0.0|files/10816/10816.zip
10817|Sinclair, May, 1863-1946|Anne Severn and the Fieldings|en|0|0|0|0.0|files/10817/10817.zip
10818|Inglis, James, 1845-1908|Sport and Work on the Nepaul Frontier Twelve Years Sporting Reminiscences of an Indigo Planter|en|0|0|0|0.0|files/10818/10818.zip
10819|Eeden, Frederik van, 1860-1932|De kleine Johannes|nl|0|0|0|0.0|files/10819/10819.zip
1082|Bishop, Nathaniel H. (Nathaniel Holmes), 1837-1902|Voyage of the Paper Canoe; a geographical journey of 2500 miles, from Quebec to the Gulf of Mexico, during the years 1874-5|en|0|0|0|0.0|files/1082/1082.zip
10820|Deyssel, Lodewijk van, 1864-1952|Een liefde|nl|0|0|0|0.0|files/10820/10820.zip
10821|Byron, George Gordon Byron, Baron, 1788-1824|Manfredo Drama en tres actos|es|0|0|0|0.0|files/10821/10821.zip
10822|Blasco Ib√°√±ez, Vicente, 1867-1928|El paraiso de las mujeres Novela|es|0|0|0|0.0|files/10822/10822.zip
10823|Schopenhauer, Johanna, 1766-1838|Reise durch England und Schottland|de|0|0|0|0.0|files/10823/10823.zip
10824|Chevalier, Ulysse, 1841-1923|Un tournoi √† Romans en 1484|fr|0|0|0|0.0|files/10824/10824.zip
10825|Altamirano, Ignacio Manuel, 1834-1893|La Navidad en las Monta√±as|es|0|0|0|0.0|files/10825/10825.zip
10826|Le Gallienne, Richard, 1866-1947|The Book-Bills of Narcissus An Account Rendered by Richard Le Gallienne|en|0|0|0|0.0|files/10826/10826.zip
10827|Machiavelli, Niccol√≤, 1469-1527|Discourses on the First Decade of Titus Livius|en|0|0|0|0.0|files/10827/10827.zip
10828|Livius, Titus|Roman History, Books I-III|en|0|0|0|0.0|files/10828/10828.zip
10829|Bang, Herman, 1857-1912|Ludvigsbakke|da|0|0|0|0.0|files/10829/10829.zip
1083|Conrad, Joseph, 1857-1924|The Arrow of Gold|en|0|0|0|0.0|dirs/etext97/argld10.zip
10830|Hewet, Henry W.|Cinderella|en|0|0|0|0.0|files/10830/10830.zip
10831|Anonymous|The Village in the Mountains; Conversion of Peter Bayssiere; and History of a Bible|en|0|0|0|0.0|files/10831/10831.zip
10832|Hodgson, William Hope, 1877-1918|Carnacki, the Ghost Finder|en|0|0|0|0.0|files/10832/10832.zip
10833|Schopenhauer, Arthur, 1788-1860|The Essays of Arthur Schopenhauer; Religion, a Dialogue, Etc.|en|0|0|0|0.0|files/10833/10833.zip
10834|Unknown|The History of Insects|en|0|0|0|0.0|files/10834/10834.zip
10835|Johnson, Samuel, 1709-1784|Dr. Johnson's Works: Life, Poems, and Tales, Volume 1 The Works of Samuel Johnson, Ll.D., in Nine Volumes|en|0|0|0|0.0|files/10835/10835.zip
10836|Couturat, Louis, 1868-1914|The Algebra of Logic|en|0|0|0|0.0|files/10836/10836.zip
10837|Griggs, Edward Howard|The Soul of Democracy The Philosophy of the World War in Relation to Human Liberty|en|0|0|0|0.0|files/10837/10837.zip
10838|Various|The Mirror of Literature, Amusement, and Instruction Volume 13, No. 350, January 3, 1829|en|0|0|0|0.0|files/10838/10838.zip
10839|Johnson, James|Sugar and Spice|en|0|0|0|0.0|files/10839/10839.zip
1084|Presbyterian Ladies' Aid|Recipes Tried and True|en|0|0|0|0.0|files/1084/1084.zip
10840|Favenc, Ernest, 1845-1908|The Explorers of Australia and their Life-work|en|0|0|0|0.0|files/10840/10840.zip
10841|Maspero, Gaston Camille Charles, 1846-1916|L'arch√©ologie √©gyptienne|fr|0|0|0|0.0|files/10841/10841.zip
10842|Kitson, Arthur|The Life of Captain James Cook|en|0|0|0|0.0|files/10842/10842.zip
10843|Yerkes, Robert M., 1876-1956|The Mental Life of Monkeys and Apes A Study of Ideational Behavior|en|0|0|0|0.0|files/10843/10843.zip
10844|Wise, Thomas A.|A Gentleman from Mississippi|en|0|0|0|0.0|files/10844/10844.zip
10845|Various|The Mirror of Literature, Amusement, and Instruction Volume 12, No. 332, September 20, 1828|en|0|0|0|0.0|files/10845/10845.zip
10846|Farrar, Frederic William, 1831-1903|Seekers after God|en|0|0|0|0.0|files/10846/10846.zip
10847|Fletcher, John, 1579-1625|The Maids Tragedy|en|0|0|0|0.0|files/10847/10847.zip
10848|Vale, Ferna|Natalie A Gem Among the Sea-Weeds|en|0|0|0|0.0|files/10848/10848.zip
10849|Walton, O. F., Mrs, 1849-1939|Saved at Sea A Lighthouse Story|en|0|0|0|0.0|files/10849/10849.zip
1085|Carlyle, Thomas, 1795-1881|Life of John Sterling|en|0|0|0|0.0|files/1085/1085.zip
10850|Fletcher, John, 1579-1625|Philaster Love Lies a Bleeding|en|0|0|0|0.0|files/10850/10850.zip
10851|Lamb, Charles, 1775-1834|The Works of Charles and Mary Lamb ‚?? Volume 6 Letters 1821-1842|en|0|0|0|0.0|files/10851/10851.zip
10852|Webster, A. D.|Hardy Ornamental Flowering Trees and Shrubs|en|0|0|0|0.0|files/10852/10852.zip
10853|Teachers of the School Street Universalist Sunday School, Boston|Our Gift|en|0|0|0|0.0|files/10853/10853.zip
10854|Various|The Atlantic Monthly, Volume 06, No. 36, October, 1860|en|0|0|0|0.0|files/10854/10854.zip
10855|Wallace, Alfred Russel, 1823-1913|Is Mars Habitable?|en|0|0|0|0.0|files/10855/10855.zip
10856|Griffiths, Charles John|A Narrative of the Siege of Delhi With an Account of the Mutiny at Ferozepore in 1857|en|0|0|0|0.0|files/10856/10856.zip
10857|Cox, James, 1851-1901|My Native Land The United States: its Wonders, its Beauties, and its People; with Descriptive Notes, Character Sketches, Folk Lore, Traditions, Legends and History, for the Amusement of the Old and the Instruction of the Young|en|0|0|0|0.0|files/10857/10857.zip
10858|A Compilation of the Messages and Papers of the Pr|A Compilation of the Messages and Papers of the Presidents Volume 2, part 3: Andrew Jackson, 1st term|en|0|0|0|0.0|files/10858/10858.zip
10859|Saint-Pierre, Bernadin de|Paul and Virginia|en|0|0|0|0.0|files/10859/10859.zip
1086|Twain, Mark, 1835-1910|A Horse's Tale|en|0|0|0|0.0|dirs/etext97/hrstl10.zip
10860|Beesley, A.H.|The Gracchi Marius and Sulla Epochs of Ancient History|en|0|0|0|0.0|files/10860/10860.zip
